subject,start_seconds,end_seconds,n_r_peaks,rr_reference,rr_legacy,rr_fusion,fusion_quality,legacy_error,legacy_abs_error,legacy_within_2,fusion_error,fusion_abs_error,fusion_within_2
bidmc_12,150.0,210.0,93,18.248175182481692,20.0,17.49,0.6752341904916306,1.7518248175183082,1.7518248175183082,True,-0.7581751824816934,0.7581751824816934,True
bidmc_12,180.0,240.0,93,17.6680651283588,21.0,17.06,0.706304758143046,3.3319348716411987,3.3319348716411987,False,-0.6080651283588026,0.6080651283588026,True
bidmc_12,210.0,270.0,93,18.02895033370896,22.0,16.31,0.6595114507098179,3.971049666291041,3.971049666291041,False,-1.7189503337089604,1.7189503337089604,True
bidmc_12,240.0,300.0,96,19.715025906735768,20.0,19.58,0.8315830077358206,0.28497409326423195,0.28497409326423195,True,-0.13502590673576975,0.13502590673576975,True
bidmc_12,270.0,330.0,98,20.80639948287007,21.0,20.69,0.7258006464331856,0.19360051712992998,0.19360051712992998,True,-0.11639948287006874,0.11639948287006874,True
bidmc_12,300.0,360.0,97,20.690009436546795,19.0,20.56,0.7008011981994491,-1.690009436546795,1.690009436546795,True,-0.1300094365467963,0.1300094365467963,True
bidmc_12,330.0,390.0,95,20.325203252032534,18.0,20.4,0.6458783108503389,-2.3252032520325336,2.3252032520325336,False,0.07479674796746494,0.07479674796746494,True
bidmc_12,360.0,420.0,93,20.464799428213947,17.0,9.23,0.5302006467437793,-3.464799428213947,3.464799428213947,False,-11.234799428213947,11.234799428213947,False
bidmc_12,390.0,450.0,91,20.02673796791438,20.0,19.45,0.6335178360730119,-0.026737967914378657,0.026737967914378657,True,-0.5767379679143794,0.5767379679143794,True
bidmc_12,420.0,480.0,91,19.09742482592293,21.0,19.17,0.5785697186691764,1.9025751740770716,1.9025751740770716,True,0.07257517407707326,0.07257517407707326,True
bidmc_13,0.0,60.0,67,20.201773523059057,16.0,19.08,0.5086373431439288,-4.201773523059057,4.201773523059057,False,-1.1217735230590584,1.1217735230590584,True
bidmc_13,30.0,90.0,67,19.209956709956717,18.0,18.71,0.3810639727039638,-1.2099567099567174,1.2099567099567174,True,-0.4999567099567166,0.4999567099567166,True
bidmc_13,60.0,120.0,67,19.30505128137176,20.0,19.22,0.4429833586845158,0.6949487186282397,0.6949487186282397,True,-0.08505128137176143,0.08505128137176143,True
bidmc_13,90.0,150.0,66,20.33348007924279,17.0,19.71,0.6669904822623797,-3.33348007924279,3.33348007924279,False,-0.623480079242789,0.623480079242789,True
bidmc_13,120.0,180.0,66,20.335778512227066,18.0,9.96,0.5104734843687448,-2.3357785122270656,2.3357785122270656,False,-10.375778512227065,10.375778512227065,False
bidmc_13,150.0,210.0,67,20.21468264304938,17.0,22.43,0.5181271201352177,-3.214682643049379,3.214682643049379,False,2.215317356950621,2.215317356950621,False
bidmc_13,180.0,240.0,67,20.36631737188835,18.0,10.25,0.5182269116220967,-2.36631737188835,2.36631737188835,False,-10.11631737188835,10.11631737188835,False
bidmc_13,210.0,270.0,66,20.1386185718611,17.0,9.65,0.5108841411297946,-3.1386185718611017,3.1386185718611017,False,-10.488618571861101,10.488618571861101,False
bidmc_13,240.0,300.0,67,20.439569001981326,20.0,19.75,0.6605008237268798,-0.43956900198132587,0.43956900198132587,True,-0.6895690019813259,0.6895690019813259,True
bidmc_13,270.0,330.0,67,21.73297242855344,19.0,22.0,0.47034252179688085,-2.7329724285534382,2.7329724285534382,False,0.26702757144656175,0.26702757144656175,True
bidmc_13,300.0,360.0,67,22.156621458867896,18.0,22.24,0.7495173906576383,-4.156621458867896,4.156621458867896,False,0.08337854113210241,0.08337854113210241,True
bidmc_13,330.0,390.0,67,21.90159098272603,17.0,22.06,0.7944396429994396,-4.901590982726031,4.901590982726031,False,0.15840901727396783,0.15840901727396783,True
bidmc_13,360.0,420.0,66,21.42927115987441,17.0,22.4,0.5815726588687852,-4.429271159874411,4.429271159874411,False,0.970728840125588,0.970728840125588,True
bidmc_13,390.0,450.0,67,21.28006374963762,17.0,22.14,0.6104255880160745,-4.28006374963762,4.28006374963762,False,0.8599362503623809,0.8599362503623809,True
bidmc_13,420.0,480.0,67,21.099736661051903,20.0,22.12,0.7398172536031357,-1.099736661051903,1.099736661051903,True,1.020263338948098,1.020263338948098,True
bidmc_14,0.0,60.0,94,13.741841306062181,14.0,12.89,0.8458601844644478,0.2581586939378191,0.2581586939378191,True,-0.8518413060621803,0.8518413060621803,True
bidmc_14,30.0,90.0,95,13.726281454491872,12.0,12.88,0.8523658985173729,-1.7262814544918719,1.7262814544918719,True,-0.8462814544918711,0.8462814544918711,True
bidmc_14,60.0,120.0,95,13.078358506515258,13.0,12.79,0.8548735648511246,-0.07835850651525789,0.07835850651525789,True,-0.28835850651525874,0.28835850651525874,True
bidmc_14,90.0,150.0,95,13.398507501967893,14.0,13.06,0.7774279554079582,0.6014924980321066,0.6014924980321066,True,-0.3385075019678929,0.3385075019678929,True
bidmc_14,120.0,180.0,96,12.843228312574237,16.0,13.13,0.8303618100356422,3.1567716874257634,3.1567716874257634,False,0.2867716874257642,0.2867716874257642,True
bidmc_14,150.0,210.0,95,13.392899849808183,15.0,12.78,0.7893763860208663,1.6071001501918172,1.6071001501918172,True,-0.6128998498081835,0.6128998498081835,True
bidmc_14,180.0,240.0,94,13.170269186889094,15.0,12.63,0.7836094418924137,1.8297308131109062,1.8297308131109062,True,-0.540269186889093,0.540269186889093,True
bidmc_14,210.0,270.0,95,13.273266080553054,14.0,13.11,0.8761715116016897,0.7267339194469464,0.7267339194469464,True,-0.16326608055305414,0.16326608055305414,True
bidmc_14,240.0,300.0,96,13.501623597581144,14.0,12.95,0.8402182610781813,0.49837640241885595,0.49837640241885595,True,-0.5516235975811448,0.5516235975811448,True
bidmc_14,270.0,330.0,95,14.806228676406317,16.0,12.52,0.8484467296562673,1.1937713235936833,1.1937713235936833,True,-2.286228676406317,2.286228676406317,False
bidmc_14,300.0,360.0,95,13.924378884395512,15.0,13.07,0.8097340276873248,1.0756211156044877,1.0756211156044877,True,-0.854378884395512,0.854378884395512,True
bidmc_14,330.0,390.0,96,13.084844244341703,16.0,12.84,0.7409273449293898,2.915155755658297,2.915155755658297,False,-0.24484424434170293,0.24484424434170293,True
bidmc_14,360.0,420.0,95,13.56243132946156,16.0,12.88,0.7409254065794425,2.4375686705384396,2.4375686705384396,False,-0.6824313294615596,0.6824313294615596,True
bidmc_14,390.0,450.0,95,12.760548213269963,17.0,12.97,0.7824237465192148,4.2394517867300365,4.2394517867300365,False,0.20945178673003717,0.20945178673003717,True
bidmc_14,420.0,480.0,96,13.133272478320327,14.0,13.52,0.49822033811120786,0.8667275216796728,0.8667275216796728,True,0.3867275216796724,0.3867275216796724,True
bidmc_15,0.0,60.0,109,15.626695604991863,16.0,16.08,0.8918790927131182,0.3733043950081374,0.3733043950081374,True,0.4533043950081357,0.4533043950081357,True
bidmc_15,30.0,90.0,109,15.433732338009317,16.0,16.15,0.857083665862767,0.5662676619906826,0.5662676619906826,True,0.7162676619906811,0.7162676619906811,True
bidmc_15,60.0,120.0,108,15.260689209776796,15.0,14.94,0.8623691493693766,-0.2606892097767961,0.2606892097767961,True,-0.3206892097767966,0.3206892097767966,True
bidmc_15,90.0,150.0,108,15.213232117509135,14.0,15.54,0.8893224217277765,-1.2132321175091345,1.2132321175091345,True,0.32676788249086464,0.32676788249086464,True
bidmc_15,120.0,180.0,108,15.289400387570325,16.0,15.34,0.8779244166630746,0.7105996124296752,0.7105996124296752,True,0.050599612429675034,0.050599612429675034,True
bidmc_15,150.0,210.0,107,14.292912785313503,16.0,15.15,0.8660693402343072,1.7070872146864975,1.7070872146864975,True,0.8570872146864978,0.8570872146864978,True
bidmc_15,180.0,240.0,107,13.869984234087905,14.0,13.86,0.8364992737656807,0.13001576591209485,0.13001576591209485,True,-0.009984234087905719,0.009984234087905719,True
bidmc_15,210.0,270.0,107,14.756692410429144,14.0,14.59,0.9089169788374097,-0.7566924104291441,0.7566924104291441,True,-0.1666924104291443,0.1666924104291443,True
bidmc_15,240.0,300.0,107,15.213372955992327,16.0,14.55,0.7987296317546403,0.7866270440076732,0.7866270440076732,True,-0.663372955992326,0.663372955992326,True
bidmc_15,270.0,330.0,108,14.764480380388843,15.0,15.73,0.7719161592130924,0.23551961961115708,0.23551961961115708,True,0.9655196196111575,0.9655196196111575,True
bidmc_15,300.0,360.0,107,14.341654966654927,15.0,14.32,0.8897674101237087,0.6583450333450731,0.6583450333450731,True,-0.02165496665492661,0.02165496665492661,True
bidmc_15,330.0,390.0,106,14.838166433911036,16.0,14.56,0.8688234655035174,1.1618335660889638,1.1618335660889638,True,-0.2781664339110357,0.2781664339110357,True
bidmc_15,360.0,420.0,106,16.181060669397738,16.0,18.06,0.7627621909022337,-0.18106066939773768,0.18106066939773768,True,1.878939330602261,1.878939330602261,True
bidmc_15,390.0,450.0,106,15.384720310244116,16.0,15.27,0.8115012668301912,0.6152796897558837,0.6152796897558837,True,-0.11472031024411677,0.11472031024411677,True
bidmc_15,420.0,480.0,106,15.729606759830999,15.0,14.75,0.8844739208184981,-0.7296067598309985,0.7296067598309985,True,-0.9796067598309985,0.9796067598309985,True
bidmc_16,0.0,60.0,111,18.18184489527257,21.0,19.24,0.720757487950615,2.818155104727431,2.818155104727431,False,1.0581551047274296,1.0581551047274296,True
bidmc_16,30.0,90.0,111,18.18184489527257,19.0,19.74,0.7311544925685822,0.8181551047274311,0.8181551047274311,True,1.5581551047274296,1.5581551047274296,True
bidmc_16,60.0,120.0,111,18.428519681236416,20.0,19.13,0.5862828524150009,1.5714803187635837,1.5714803187635837,True,0.7014803187635827,0.7014803187635827,True
bidmc_16,90.0,150.0,112,18.751875187518777,21.0,9.33,0.3397671440633808,2.2481248124812225,2.2481248124812225,False,-9.421875187518777,9.421875187518777,False
bidmc_16,120.0,180.0,111,19.08446372495068,21.0,14.43,0.2748719050107178,1.9155362750493197,1.9155362750493197,True,-4.654463724950681,4.654463724950681,False
bidmc_16,150.0,210.0,110,18.461601383919508,21.0,9.49,0.3830742573964559,2.5383986160804923,2.5383986160804923,False,-8.971601383919507,8.971601383919507,False
bidmc_16,180.0,240.0,110,18.38411996539462,20.0,10.7,0.30020379138877207,1.6158800346053788,1.6158800346053788,True,-7.684119965394622,7.684119965394622,False
bidmc_16,210.0,270.0,110,18.553223388305838,21.0,18.48,0.4833683183463726,2.446776611694162,2.446776611694162,False,-0.07322338830583774,0.07322338830583774,True
bidmc_16,240.0,300.0,110,18.475708538871814,21.0,18.6,0.3830424449699856,2.524291461128186,2.524291461128186,False,0.12429146112818756,0.12429146112818756,True
bidmc_16,270.0,330.0,109,18.21510412212121,24.0,29.49,0.23871757377456274,5.784895877878789,5.784895877878789,False,11.274895877878787,11.274895877878787,False
bidmc_16,300.0,360.0,109,18.072708903095325,25.0,19.27,0.4592972822662563,6.927291096904675,6.927291096904675,False,1.1972910969046744,1.1972910969046744,True
bidmc_16,330.0,390.0,109,18.543704156479116,19.0,20.06,0.218513867010913,0.45629584352088415,0.45629584352088415,True,1.5162958435208829,1.5162958435208829,True
bidmc_16,360.0,420.0,108,18.58875921375916,18.0,18.79,0.4850489542355205,-0.5887592137591611,0.5887592137591611,True,0.20124078624083808,0.20124078624083808,True
bidmc_16,390.0,450.0,109,18.461545452892953,20.0,18.76,0.5594316933423722,1.5384545471070474,1.5384545471070474,True,0.298454547107049,0.298454547107049,True
bidmc_16,420.0,480.0,108,18.339162406959147,21.0,19.74,0.5210644115028373,2.6608375930408528,2.6608375930408528,False,1.4008375930408512,1.4008375930408512,True
bidmc_17,0.0,60.0,83,18.53154750821843,21.0,9.86,0.4396281169327307,2.4684524917815693,2.4684524917815693,False,-8.671547508218431,8.671547508218431,False
bidmc_17,30.0,90.0,84,18.32982487571102,20.0,13.01,0.49434029122990114,1.6701751242889813,1.6701751242889813,True,-5.319824875711019,5.319824875711019,False
bidmc_17,60.0,120.0,83,17.87906167956629,19.0,9.51,0.41490636308462187,1.1209383204337087,1.1209383204337087,True,-8.369061679566292,8.369061679566292,False
bidmc_17,90.0,150.0,83,17.709785335935315,19.0,17.71,0.5463389474516609,1.2902146640646848,1.2902146640646848,True,0.00021466406468562127,0.00021466406468562127,True
bidmc_17,120.0,180.0,81,18.885251201176473,19.0,19.62,0.5346424231700897,0.11474879882352695,0.11474879882352695,True,0.734748798823528,0.734748798823528,True
bidmc_17,150.0,210.0,78,17.825620313228136,20.0,14.89,0.3953650252386913,2.1743796867718643,2.1743796867718643,False,-2.935620313228135,2.935620313228135,False
bidmc_17,180.0,240.0,80,16.486383334380086,19.0,16.36,0.5193925850772076,2.5136166656199137,2.5136166656199137,False,-0.12638333438008686,0.12638333438008686,True
bidmc_17,210.0,270.0,80,17.06626006210385,20.0,17.74,0.3824772208987573,2.9337399378961493,2.9337399378961493,False,0.6737399378961477,0.6737399378961477,True
bidmc_17,240.0,300.0,80,16.207838604602266,22.0,17.54,0.5016327654380205,5.792161395397734,5.792161395397734,False,1.3321613953977334,1.3321613953977334,True
bidmc_17,270.0,330.0,81,15.93213570152161,22.0,15.64,0.6233216879821777,6.067864298478391,6.067864298478391,False,-0.29213570152160884,0.29213570152160884,True
bidmc_17,300.0,360.0,80,15.906510964000313,19.0,15.74,0.42157085469461464,3.0934890359996867,3.0934890359996867,False,-0.16651096400031307,0.16651096400031307,True
bidmc_17,330.0,390.0,79,16.0292270807171,19.0,14.21,0.5727248341096245,2.9707729192829007,2.9707729192829007,False,-1.8192270807170985,1.8192270807170985,True
bidmc_17,360.0,420.0,79,17.293140155169805,21.0,19.27,0.4627773578677065,3.706859844830195,3.706859844830195,False,1.9768598448301944,1.9768598448301944,True
bidmc_17,390.0,450.0,80,16.349259118541045,20.0,15.01,0.6468332415150824,3.6507408814589546,3.6507408814589546,False,-1.3392591185410456,1.3392591185410456,True
bidmc_17,420.0,480.0,81,16.349259118540985,20.0,7.48,0.4762802316719225,3.650740881459015,3.650740881459015,False,-8.869259118540985,8.869259118540985,False
bidmc_18,0.0,60.0,89,17.985611510791365,18.0,18.09,0.6669963548951635,0.01438848920863478,0.01438848920863478,True,0.10438848920863464,0.10438848920863464,True
bidmc_18,30.0,90.0,90,17.985611510791376,19.0,17.98,0.5994821519269119,1.0143884892086241,1.0143884892086241,True,-0.005611510791375451,0.005611510791375451,True
bidmc_18,60.0,120.0,89,17.985611510791376,17.0,18.08,0.7526125622996539,-0.9856115107913759,0.9856115107913759,True,0.09438848920862242,0.09438848920862242,True
bidmc_18,90.0,150.0,90,17.98561151079145,17.0,18.04,0.5640170475346823,-0.9856115107914505,0.9856115107914505,True,0.05438848920854866,0.05438848920854866,True
bidmc_18,120.0,180.0,90,17.98561151079145,18.0,17.91,0.5879533738391304,0.014388489208549515,0.014388489208549515,True,-0.07561151079145034,0.07561151079145034,True
bidmc_18,150.0,210.0,90,17.964097621424294,20.0,18.05,0.5845273545730882,2.035902378575706,2.035902378575706,False,0.0859023785757067,0.0859023785757067,True
bidmc_18,180.0,240.0,91,17.879061679566252,20.0,17.87,0.6752077395094819,2.1209383204337477,2.1209383204337477,False,-0.009061679566251257,0.009061679566251257,True
bidmc_18,210.0,270.0,90,18.07270890309548,19.0,18.04,0.6669176496630428,0.9272910969045185,0.9272910969045185,True,-0.032708903095482356,0.032708903095482356,True
bidmc_18,240.0,300.0,90,18.07270890309548,19.0,18.09,0.4581380523421342,0.9272910969045185,0.9272910969045185,True,0.017291096904518355,0.017291096904518355,True
bidmc_18,270.0,330.0,90,18.00722883231864,22.0,17.92,0.4883868886518607,3.9927711676813615,3.9927711676813615,False,-0.08722883231863676,0.08722883231863676,True
bidmc_18,300.0,360.0,90,18.00722883231864,21.0,17.96,0.4843418411302639,2.9927711676813615,2.9927711676813615,False,-0.047228832318637615,0.047228832318637615,True
bidmc_18,330.0,390.0,90,18.072708903095474,18.0,17.95,0.7532779430475328,-0.0727089030954744,0.0727089030954744,True,-0.12270890309547511,0.12270890309547511,True
bidmc_18,360.0,420.0,90,18.183982225983854,19.0,17.97,0.7759290691922365,0.8160177740161458,0.8160177740161458,True,-0.2139822259838553,0.2139822259838553,True
bidmc_18,390.0,450.0,90,18.07270890309548,19.0,17.92,0.6962840269765179,0.9272910969045185,0.9272910969045185,True,-0.1527089030954798,0.1527089030954798,True
bidmc_18,420.0,480.0,90,17.879061679566327,18.0,18.06,0.7447856690053901,0.12093832043367314,0.12093832043367314,True,0.18093832043367186,0.18093832043367186,True
bidmc_19,0.0,60.0,73,15.965943851539663,20.0,16.46,0.7438865667801909,4.034056148460337,4.034056148460337,False,0.49405614846033785,0.49405614846033785,True
bidmc_19,30.0,90.0,73,15.481211656441726,19.0,15.99,0.7800898229244436,3.518788343558274,3.518788343558274,False,0.5087883435582743,0.5087883435582743,True
bidmc_19,60.0,120.0,74,15.748139983466517,19.0,16.14,0.8088215860396452,3.2518600165334828,3.2518600165334828,False,0.39186001653348335,0.39186001653348335,True
bidmc_19,90.0,150.0,74,15.806129247168556,20.0,16.14,0.7537064686592104,4.193870752831444,4.193870752831444,False,0.3338707528314444,0.3338707528314444,True
bidmc_19,120.0,180.0,74,15.890971773324729,19.0,16.62,0.7615487437714048,3.109028226675271,3.109028226675271,False,0.7290282266752719,0.7290282266752719,True
bidmc_19,150.0,210.0,74,15.82391168877417,16.0,15.98,0.8272661174713112,0.17608831122582913,0.17608831122582913,True,0.15608831122582956,0.15608831122582956,True
bidmc_19,180.0,240.0,73,15.982992347691798,19.0,16.04,0.7803187279933103,3.0170076523082017,3.0170076523082017,False,0.05700765230820082,0.05700765230820082,True
bidmc_19,210.0,270.0,73,16.051736576316575,22.0,15.96,0.8300716836422029,5.948263423683425,5.948263423683425,False,-0.09173657631657406,0.09173657631657406,True
bidmc_19,240.0,300.0,73,16.511137066366864,20.0,16.26,0.6982136311695918,3.4888629336331363,3.4888629336331363,False,-0.25113706636686217,0.25113706636686217,True
bidmc_19,270.0,330.0,73,16.278042748631016,19.0,15.94,0.7251774744779825,2.721957251368984,2.721957251368984,False,-0.33804274863101647,0.33804274863101647,True
bidmc_19,300.0,360.0,72,16.112377051544712,18.0,17.0,0.705492969700513,1.887622948455288,1.887622948455288,True,0.887622948455288,0.887622948455288,True
bidmc_19,330.0,390.0,74,16.19132501485435,20.0,16.76,0.6714031463133104,3.8086749851456503,3.8086749851456503,False,0.5686749851456518,0.5686749851456518,True
bidmc_19,360.0,420.0,74,15.941370991787078,19.0,16.31,0.772589596190525,3.0586290082129217,3.0586290082129217,False,0.36862900821292044,0.36862900821292044,True
bidmc_19,390.0,450.0,73,16.27518358124639,18.0,16.14,0.8032901241928655,1.7248164187536084,1.7248164187536084,True,-0.13518358124639107,0.13518358124639107,True
bidmc_19,420.0,480.0,73,16.148658044778156,19.0,16.16,0.8570574871447951,2.8513419552218444,2.8513419552218444,False,0.011341955221844557,0.011341955221844557,True
bidmc_20,0.0,60.0,89,15.640273704789832,18.0,15.09,0.7359660966601064,2.3597262952101676,2.3597262952101676,False,-0.5502737047898325,0.5502737047898325,True
bidmc_20,30.0,90.0,88,15.668466699394527,16.0,15.34,0.817819133863575,0.33153330060547326,0.33153330060547326,True,-0.3284666993945269,0.3284666993945269,True
bidmc_20,60.0,120.0,88,15.26511292767162,16.0,15.08,0.771952956921949,0.7348870723283802,0.7348870723283802,True,-0.1851129276716197,0.1851129276716197,True
bidmc_20,90.0,150.0,88,14.824218749999993,17.0,15.15,0.7617299376256911,2.175781250000007,2.175781250000007,False,0.32578125000000746,0.32578125000000746,True
bidmc_20,120.0,180.0,87,14.85901962362058,17.0,15.42,0.7519605665291814,2.140980376379421,2.140980376379421,False,0.5609803763794208,0.5609803763794208,True
bidmc_20,150.0,210.0,87,15.252235392832869,15.0,14.8,0.6909810475184355,-0.2522353928328691,0.2522353928328691,True,-0.4522353928328684,0.4522353928328684,True
bidmc_20,180.0,240.0,88,15.275519346917086,16.0,15.18,0.748277905957773,0.7244806530829138,0.7244806530829138,True,-0.09551934691708652,0.09551934691708652,True
bidmc_20,210.0,270.0,88,14.955149462032109,15.0,14.94,0.7135610909189974,0.04485053796789096,0.04485053796789096,True,-0.01514946203210954,0.01514946203210954,True
bidmc_20,240.0,300.0,88,14.987168827487366,16.0,15.11,0.757580386727252,1.0128311725126338,1.0128311725126338,True,0.1228311725126332,0.1228311725126332,True
bidmc_20,270.0,330.0,88,15.155473728471197,17.0,15.01,0.7222746018826358,1.844526271528803,1.844526271528803,True,-0.1454737284711971,0.1454737284711971,True
bidmc_20,300.0,360.0,88,14.953590251768443,16.0,14.9,0.7270236556415409,1.0464097482315573,1.0464097482315573,True,-0.05359025176844234,0.05359025176844234,True
bidmc_20,330.0,390.0,88,14.756692410429068,18.0,15.01,0.7196999202372693,3.2433075895709322,3.2433075895709322,False,0.253307589570932,0.253307589570932,True
bidmc_20,360.0,420.0,88,14.72037073954331,18.0,14.57,0.7503687577460619,3.279629260456691,3.279629260456691,False,-0.15037073954330893,0.15037073954330893,True
bidmc_20,390.0,450.0,88,14.453496316539969,17.0,14.05,0.7928497263294595,2.546503683460031,2.546503683460031,False,-0.4034963165399681,0.4034963165399681,True
bidmc_20,420.0,480.0,88,14.008350075338956,17.0,14.7,0.7605974423919009,2.9916499246610435,2.9916499246610435,False,0.6916499246610428,0.6916499246610428,True
bidmc_21,0.0,60.0,120,14.648940431457074,21.0,17.31,0.63992952306253,6.351059568542926,6.351059568542926,False,2.6610595685429246,2.6610595685429246,False
bidmc_21,30.0,90.0,123,18.08318921040008,21.0,18.37,0.7678018354802684,2.9168107895999213,2.9168107895999213,False,0.28681078959992234,0.28681078959992234,True
bidmc_21,60.0,120.0,124,17.90016917582318,21.0,17.83,0.7008298087330526,3.09983082417682,3.09983082417682,False,-0.07016917582318172,0.07016917582318172,True
bidmc_21,90.0,150.0,123,16.459010473094978,22.0,17.26,0.7708002963722471,5.5409895269050224,5.5409895269050224,False,0.800989526905024,0.800989526905024,True
bidmc_21,120.0,180.0,123,17.10378506568476,22.0,17.12,0.7116544225398909,4.896214934315239,4.896214934315239,False,0.016214934315240015,0.016214934315240015,True
bidmc_21,150.0,210.0,123,16.802053124341455,18.0,17.5,0.6982356506393081,1.1979468756585447,1.1979468756585447,True,0.6979468756585447,0.6979468756585447,True
bidmc_21,180.0,240.0,122,16.751928046213276,20.0,16.3,0.7735052776846616,3.2480719537867238,3.2480719537867238,False,-0.45192804621327554,0.45192804621327554,True
bidmc_21,210.0,270.0,123,17.135531517895544,23.0,18.88,0.584971417495154,5.864468482104456,5.864468482104456,False,1.7444684821044554,1.7444684821044554,True
bidmc_21,240.0,300.0,125,18.658563754734132,22.0,17.7,0.5666678349671177,3.341436245265868,3.341436245265868,False,-0.9585637547341328,0.9585637547341328,True
bidmc_21,270.0,330.0,126,19.062213380527254,21.0,18.85,0.7525958884275274,1.937786619472746,1.937786619472746,True,-0.21221338052725258,0.21221338052725258,True
bidmc_21,300.0,360.0,126,19.071844961541068,21.0,19.91,0.7739537840380173,1.9281550384589323,1.9281550384589323,True,0.8381550384589325,0.8381550384589325,True
bidmc_21,330.0,390.0,125,18.367805755395757,20.0,18.57,0.6312059032891953,1.6321942446042428,1.6321942446042428,True,0.20219424460424307,0.20219424460424307,True
bidmc_21,360.0,420.0,125,18.47360685798526,19.0,18.73,0.6923231329319915,0.5263931420147401,0.5263931420147401,True,0.2563931420147405,0.2563931420147405,True
bidmc_21,390.0,450.0,126,19.280715319494867,20.0,19.86,0.777452775311592,0.7192846805051332,0.7192846805051332,True,0.5792846805051326,0.5792846805051326,True
bidmc_21,420.0,480.0,127,21.645201928182445,21.0,20.7,0.6910671420962466,-0.6452019281824448,0.6452019281824448,True,-0.9452019281824455,0.9452019281824455,True
bidmc_22,0.0,60.0,83,17.964484107348,15.0,18.53,0.2679316229266313,-2.9644841073479995,2.9644841073479995,False,0.5655158926520016,0.5655158926520016,True
bidmc_22,30.0,90.0,86,17.966159071870393,20.0,19.24,0.7333361003730419,2.0338409281296066,2.0338409281296066,False,1.273840928129605,1.273840928129605,True
bidmc_22,60.0,120.0,84,18.11689334663655,18.0,18.49,0.5817894275655537,-0.1168933466365516,0.1168933466365516,True,0.37310665336344684,0.37310665336344684,True
bidmc_22,90.0,150.0,80,18.360540793211314,20.0,18.74,0.45432495723576105,1.6394592067886862,1.6394592067886862,True,0.3794592067886846,0.3794592067886846,True
bidmc_22,120.0,180.0,79,18.116893346636573,18.0,18.23,0.6565239967170758,-0.11689334663657291,0.11689334663657291,True,0.11310665336342751,0.11310665336342751,True
bidmc_22,150.0,210.0,80,18.170972229559624,20.0,18.74,0.618192675771485,1.8290277704403763,1.8290277704403763,True,0.5690277704403748,0.5690277704403748,True
bidmc_22,180.0,240.0,81,18.51863141979217,19.0,6.49,0.24532535831836452,0.48136858020782824,0.48136858020782824,True,-12.028631419792172,12.028631419792172,False
bidmc_22,210.0,270.0,81,18.159912762065638,19.0,19.02,0.5775600657053941,0.8400872379343625,0.8400872379343625,True,0.860087237934362,0.860087237934362,True
bidmc_22,240.0,300.0,81,18.08397767571658,19.0,6.46,0.24998509874910987,0.9160223242834213,0.9160223242834213,True,-11.623977675716578,11.623977675716578,False
bidmc_22,270.0,330.0,82,18.040006942636424,21.0,18.12,0.41937991398938557,2.959993057363576,2.959993057363576,False,0.07999305736357698,0.07999305736357698,True
bidmc_22,300.0,360.0,82,18.17273231598316,19.0,19.33,0.5214637705359998,0.8272676840168387,0.8272676840168387,True,1.157267684016837,1.157267684016837,True
bidmc_22,330.0,390.0,81,18.14898637965976,21.0,18.54,0.6450589891649233,2.8510136203402396,2.8510136203402396,False,0.3910136203402388,0.3910136203402388,True
bidmc_22,360.0,420.0,80,18.072708903095325,19.0,18.39,0.6141756123369088,0.9272910969046748,0.9272910969046748,True,0.3172910969046754,0.3172910969046754,True
bidmc_22,390.0,450.0,82,18.072708903095325,18.0,9.47,0.49591800328979113,-0.07270890309532518,0.07270890309532518,True,-8.602708903095325,8.602708903095325,False
bidmc_22,420.0,480.0,83,18.08318921039996,16.0,18.63,0.6628736866352721,-2.0831892103999614,2.0831892103999614,False,0.5468107896000376,0.5468107896000376,True
bidmc_23,0.0,60.0,67,17.966159071870376,19.0,16.41,0.3434619112150007,1.0338409281296244,1.0338409281296244,True,-1.5561590718703755,1.5561590718703755,True
bidmc_23,30.0,90.0,67,18.03974601888948,21.0,9.76,0.47515372606410317,2.960253981110519,2.960253981110519,False,-8.279746018889481,8.279746018889481,False
bidmc_23,60.0,120.0,66,18.00722883231876,20.0,17.96,0.4145905352414259,1.9927711676812407,1.9927711676812407,True,-0.04722883231875841,0.04722883231875841,True
bidmc_23,90.0,150.0,63,17.900169175823255,18.0,11.56,0.36988968944318656,0.09983082417674538,0.09983082417674538,True,-6.340169175823254,6.340169175823254,False
bidmc_23,120.0,180.0,61,18.07270890309544,19.0,7.56,0.4456890983463288,0.9272910969045611,0.9272910969045611,True,-10.51270890309544,10.51270890309544,False
bidmc_23,150.0,210.0,62,18.072708903095478,19.0,14.26,0.5995900100135836,0.927291096904522,0.927291096904522,True,-3.812708903095478,3.812708903095478,False
bidmc_23,180.0,240.0,62,17.879061679566327,15.0,8.05,0.6026891163019255,-2.879061679566327,2.879061679566327,False,-9.829061679566326,9.829061679566326,False
bidmc_23,210.0,270.0,63,18.010343515411524,16.0,7.89,0.4474576227741919,-2.010343515411524,2.010343515411524,False,-10.120343515411523,10.120343515411523,False
bidmc_23,240.0,300.0,64,17.974841683539353,19.0,9.29,0.496934757267299,1.0251583164606473,1.0251583164606473,True,-8.684841683539354,8.684841683539354,False
bidmc_23,270.0,330.0,63,17.932019104621006,16.0,9.87,0.3776188856763243,-1.9320191046210056,1.9320191046210056,True,-8.062019104621006,8.062019104621006,False
